,,,,,,
,22.35071,61.07176,,,,
,37.75649,165.7828,,,,
,41.94133,139.7821,,,,
,41.5981,139.9108,,,,
,1.268625,104.2175,,,,
,9.897182,110.452,,,,
,31.23233,131.6107,,,,
,6.327971,95.07809,,,,
,6.247935,96.37294,,,,
,47.52825,154.954,,,,
,33.87216,131.1867,,,,
,43.14311,151.9105,,,,
,18.50002,138.1279,,,,
,33.88891,130.3428,,,,
,33.86761,136.5905,,,,
,-2.457,152.779,,,,
,30.0446,143.3018,,,,
,39.91117,142.0425,,,,
,39.89874,142.047,,,,
,-22.81532,152.7752,,,,
,-4.037468,153.9226,,,,
,-23.70578,154.0582,,,,
,-4.866667,147.165,,,,
,26.89671,125.9016,,,,
,27.435,125.87,,,,
,2.40776,105.0101,,,,
,14.30833,115.3383,,,,
,-22.47109,154.1124,,,,
,-1.798333,145.5783,,,,
,-7.421038,124.2621,,,,
,4.733333,128.265,,,,
,20.43667,132.0667,,,,
,1.348005,104.3977,,,,
,10.8995,111.483,,,,
,-19.90054,118.4814,,,,
,5.551667,128.3033,,,,
,10.26333,143.1333,,,,
,14.18167,140.37,,,,
,44.06667,153.7633,,,,
,35.85632,131.9696,,,,
,36.095,132.3083,,,,
,25.48667,137.45,,,,
,41.82957,142.8781,,,,
,32.2801,159.0733,,,,
,37.08667,159.5917,,,,
,24.335,135.7452,,,,
,2.695583,105.1296,,,,
,20.22745,120.4278,,,,
,-26.07161,153.8948,,,,
,-8.973527,154.1187,,,,
,-27.24255,154.2248,,,,
,-2.5,144.5417,,,,
,22.55608,61.26456,,,,
,14.57571,70.17535,,,,
,-26.14054,154.0631,,,,
,-8.769395,151.2978,,,,
,27.38967,137.3063,,,,
,-2.320045,152.9706,,,,
,9.667437,150.1595,,,,
,34.08567,140.3098,,,,
,54.12306,173.0015,,,,
,24.89129,142.7332,,,,
,31.29783,128.8139,,,,
,45.24553,156.5101,,,,
,33.42942,138.4355,,,,
,31.96242,138.5614,,,,
,22.63448,121.8404,,,,
,9.816072,141.2655,,,,
,-20.73574,149.9918,,,,
,-4.734788,147.1208,,,,
,2.448142,105.0427,,,,
,20.7124,120.9894,,,,
,10.56496,125.939,,,,
,11.24041,126.3729,,,,
,16.8145,136.4058,,,,
,34.47251,138.5721,,,,
,7.474835,143.3047,,,,
,2.666983,105.0646,,,,
,16.47371,113.3234,,,,
,26.39946,132.8742,,,,
,41.93492,144.0315,,,,
,20.44529,120.6039,,,,
,22.34328,123.4019,,,,
,37.13914,143.3637,,,,
,29.11899,144.0432,,,,
,5.604525,80.43261,,,,
,5.986308,90.75168,,,,
,-2.415098,152.8597,,,,
,16.49043,148.0779,,,,
,23.92121,61.10236,,,,
,10.71607,74.46706,,,,
,36.39103,143.8147,,,,
,-26.37213,154.1793,,,,
,-3.010632,145.6674,,,,
,-3.118517,154.0571,,,,
,-26.43188,153.992,,,,
,0.9961567,144.4951,,,,
,10.705,138.625,,,,
,-0.04,119.115,,,,
,13.095,130.0717,,,,
,-2.442452,152.6506,,,,
,4.572176,148.5668,,,,
,23.34555,122.9713,,,,
,23.415,122.9767,,,,
,37.69333,153.4017,,,,
,-2.45444,153.9316,,,,
,17.72893,147.6305,,,,
,32.37202,135.8265,,,,
,33.69363,136.9488,,,,
,-20.02022,117.5854,,,,
,4.256888,127.8484,,,,
,-23.93707,152.0233,,,,
,2.52243,141.6851,,,,
,34.35131,138.6489,,,,
,6.041028,126.1711,,,,
,13.12263,129.4701,,,,
,41.49305,159.8578,,,,
,33.25366,149.6002,,,,
,14.77758,119.9024,,,,
,14.951,119.8478,,,,
,6.250795,126.6039,,,,
,8.578272,127.4211,,,,
,14.1565,140.63,,,,
,40.96307,139.7077,,,,
,39.69332,136.719,,,,
,45.06747,178.7013,,,,
,-3.787422,114.4289,,,,
,1.716497,120.0606,,,,
,36.30934,142.1075,,,,
,36.3203,142.1111,,,,
,33.95911,139.9847,,,,
,34.01849,139.9586,,,,
,33.90494,131.614,,,,
,33.37481,135.2016,,,,
,27.93481,142.6986,,,,
,6.261017,95.30354,,,,
,5.7896,97.01152,,,,
,-3.986283,115.527,,,,
,-4.01,117.125,,,,
,40.92333,147.0883,,,,
,1.789122,102.4681,,,,
,1.673333,102.725,,,,
,-4.081422,125.7155,,,,
,-2.526667,126.245,,,,
,22.69177,122.7629,,,,
,23.47833,123.0717,,,,
,33.1,177.7917,,,,
,34.50925,140.4138,,,,
,-23.02443,152.1787,,,,
,-9.45472,151.5211,,,,
,26.38667,138.5133,,,,
,2.406493,104.9185,,,,
,12.07167,112.92,,,,
,4.015,143.9617,,,,
,18.68,140.8917,,,,
,5.225,141.46,,,,
,30.70179,132.3879,,,,
,33.24833,136.8483,,,,
,41.2355,179.8403,,,,
,8.779683,141.6342,,,,
,34.57977,138.6752,,,,
,-7.502783,116.4414,,,,
,-4.63655,117.8434,,,,
,31.96251,130.0727,,,,
,26.21962,144.8793,,,,
,-6.490088,116.627,,,,
,-2.054117,118.7521,,,,
,34.50036,137.927,,,,
,34.49965,137.9113,,,,
,10.2278,102.2451,,,,
,14.50047,114.5181,,,,
,30.98634,131.0122,,,,
,34.12511,139.2458,,,,
,34.05257,139.1867,,,,
,-3.742638,114.4351,,,,
,5.84843,126.2627,,,,
,40.19667,144.9517,,,,
,-19.06252,147.378,,,,
,-9.767502,151.6795,,,,
,33.8093,132.5223,,,,
,34.18689,132.685,,,,
,34.10744,139.0448,,,,
,33.94888,138.462,,,,
,31.52522,135.7207,,,,
,32.71082,126.7353,,,,
,32.69537,126.6168,,,,
,35.43118,140.7657,,,,
,35.82816,140.8727,,,,
,42.74508,131.7092,,,,
,40.7977,130.1787,,,,
,34.58783,135.1132,,,,
,35.67511,132.6475,,,,
,34.70855,139.7149,,,,
,35.89,130.95,,,,
,35.95667,131.15,,,,
,10.79333,128.4033,,,,
,34.54143,135.1389,,,,
,32.82472,126.4408,,,,
,31.86163,127.0332,,,,
,34.72098,134.3656,,,,
,35.49691,135.3823,,,,
,35.49961,135.3547,,,,
,39.86405,144.533,,,,
,35.0392,138.6553,,,,
,38.95389,139.8262,,,,
,38.9322,139.7796,,,,
,34.3266,126.4455,,,,
,34.28768,127.1164,,,,
,5.911445,80.18867,,,,
,5.90986,80.18988,,,,
,34.11001,138.5831,,,,
,34.105,138.5283,,,,
,34.17682,129.7098,,,,
,34.6972,140.9546,,,,
,34.69818,140.96,,,,
,32.04167,131.9341,,,,
,34.87622,140.6586,,,,
,34.32067,137.853,,,,
,32.06204,133.2052,,,,
,32.06167,133.205,,,,
,36.6602,142.1522,,,,
,36.6602,142.1522,,,,
,36.26167,131.1188,,,,
,36.91088,131.4743,,,,
,37.6464,142.5701,,,,
,37.65329,142.5771,,,,
,37.13085,141.4209,,,,
,37.13623,141.4208,,,,
,34.42046,139.6759,,,,
,32.11072,132.6685,,,,
,34.22555,137.7066,,,,
,27.74041,133.9725,,,,
,32.65317,133.704,,,,
,32.65373,133.708,,,,
,38.06178,137.8136,,,,
,32.04036,132.0163,,,,
,36.7059,142.5825,,,,
,36.72217,142.5964,,,,
,37.77101,141.8869,,,,
,37.77743,141.8934,,,,
,34.68613,134.3811,,,,
,39.98289,138.958,,,,
,40.18072,139.2446,,,,
,35.66187,141.0531,,,,
,35.69132,141.0797,,,,
,37.44901,141.5608,,,,
,33.02337,134.4726,,,,
,33.17333,134.755,,,,
,32.4208,132.5677,,,,
,33.94818,137.4224,,,,
,33.59167,137.355,,,,
,32.67941,133.8323,,,,
,32.77333,134.3867,,,,
,35.48512,131.4722,,,,
,35.49833,131.4967,,,,
,32.21446,131.9633,,,,
,34.45,129.85,,,,
,34.45167,129.8567,,,,
,31.89099,128.9291,,,,
,31.89152,128.9297,,,,
,34.13427,137.2179,,,,
,34.12036,137.5479,,,,
,37.54996,141.4836,,,,
,10.33363,107.0516,,,,
,7.931667,108.8167,,,,
,35.65833,130.7441,,,,
,36.19396,131.0441,,,,
,35.49752,132.2125,,,,
,35.49667,132.2167,,,,
,34.23083,137.3176,,,,
,39.7069,138.7997,,,,
,39.75167,138.8483,,,,
,34.17257,137.3921,,,,
,32.64091,136.6318,,,,
,32.97333,137.2975,,,,
,36.46393,135.5702,,,,
,33.12856,135.1198,,,,
,33.02332,135.297,,,,
,36.26265,141.0101,,,,
,32.01138,131.9288,,,,
,37.92517,142.0706,,,,
,36.56585,135.551,,,,
,36.89729,140.8726,,,,
,36.89723,140.8728,,,,
,35.49245,131.8053,,,,
,32.28859,132.1604,,,,
,37.84838,141.8667,,,,
,32.29073,132.4745,,,,
,36.93509,140.888,,,,
,36.93473,140.8889,,,,
,36.38592,141.2217,,,,
,32.91489,135.8978,,,,
,32.76827,135.517,,,,
,32.27251,132.0876,,,,
,37.70268,141.5713,,,,
,39.93548,139.338,,,,
,39.82882,139.1419,,,,
,38.6764,142.2888,,,,
,38.6757,142.2892,,,,
,38.14637,138.0083,,,,
,31.88855,132.1639,,,,
,36.05106,134.809,,,,
,36.04994,134.8098,,,,
,32.06827,132.0387,,,,
,32.81528,134.8281,,,,
,32.8928,134.725,,,,
,34.30293,127.7361,,,,
,34.01301,134.8568,,,,
,33.03986,135.3382,,,,
,32.81974,135.3724,,,,
,37.7985,141.703,,,,
,33.82019,137.171,,,,
,33.82425,137.1711,,,,
,37.63603,141.5005,,,,
,40.94557,141.4212,,,,
,32.15479,132.1135,,,,
,31.90703,131.8123,,,,
,33.72051,126.9602,,,,
,33.59984,126.9961,,,,
,34.8739,136.7041,,,,
,34.89733,136.7296,,,,
,34.33747,138.8813,,,,
,32.95573,136.0934,,,,
,31.50819,129.6418,,,,
,38.03013,141.9205,,,,
,35.99505,140.8014,,,,
,35.55575,139.9682,,,,
,36.68715,141.2809,,,,
,38.49946,142.1328,,,,
,2.550085,105.1298,,,,
,17.12513,117.9995,,,,
,35.14407,138.694,,,,
,35.14407,138.694,,,,
,34.61708,135.3821,,,,
,32.94506,129.6007,,,,
,34.38638,133.4511,,,,
,32.26381,132.3338,,,,
,35.29551,139.665,,,,
,34.86616,136.7228,,,,
,32.83399,135.9847,,,,
,32.96379,136.591,,,,
,35.42625,139.8423,,,,
,38.4062,141.2854,,,,
,36.89453,140.9262,,,,
,36.89459,140.9262,,,,
,33.99988,131.7488,,,,
,34.31823,132.9588,,,,
,41.76315,140.6621,,,,
,34.84448,136.7297,,,,
,34.57472,135.1806,,,,
,34.01133,131.747,,,,
,33.85987,132.6435,,,,
,34.78435,136.9662,,,,
,36.92844,140.8747,,,,
,36.03036,140.7948,,,,
,36.87649,140.9263,,,,
,36.87916,140.9274,,,,
,36.92967,140.8825,,,,
,36.92963,140.8825,,,,
,35.42155,139.8521,,,,
,36.76854,137.1184,,,,
,33.28734,131.7019,,,,
,33.26192,131.6655,,,,
,34.45956,133.4144,,,,
,4.75,114.4367,,,,
,4.75,114.4367,,,,
,33.14988,131.8483,,,,
,30.74041,132.988,,,,
,31.705,136.4183,,,,
,35.46778,139.7102,,,,
,35.60735,140.0816,,,,
,40.21827,139.9227,,,,
,40.21646,139.9213,,,,
,36.67418,126.1332,,,,
,-10.05361,147.3328,,,,
,-8.12787,150.9286,,,,
,7.823385,75.96806,,,,
,7.586878,76.1095,,,,
,-3.828532,127.3875,,,,
,13.43,131.295,,,,
,3.91533,6.83931,,,,
,0.07833333,3.426667,,,,
,-18.8632,117.6512,,,,
,-13.76333,120.5733,,,,
,22.34589,61.19073,,,,
,5.501667,85.43333,,,,
,2.328992,105.1846,,,,
,19.86719,119.3724,,,,
,-19.35656,115.2259,,,,
,-17.61568,116.7011,,,,
,-19.20452,147.56,,,,
,-5.664967,147.5389,,,,
,2.353917,105.0222,,,,
,5.581452,107.0159,,,,
,-2.536377,152.7572,,,,
,14.39361,148.8692,,,,
,-3.256967,125.561,,,,
,-2.495,126.4767,,,,
,9.863334,150.8267,,,,
,2.17384,104.9973,,,,
,13.915,114.3483,,,,
,-2.439403,152.784,,,,
,10.3417,143.2676,,,,
,1.268625,104.2175,,,,
,9.897182,110.452,,,,
,6.327971,95.07809,,,,
,6.247935,96.37294,,,,
,-2.457,152.779,,,,
,30.0446,143.3018,,,,
,-22.81532,152.7752,,,,
,-4.037468,153.9226,,,,
,-23.70578,154.0582,,,,
,-4.866667,147.165,,,,
,-26.07161,153.8948,,,,
,-8.973527,154.1187,,,,
,2.40776,105.0101,,,,
,14.30833,115.3383,,,,
,-7.421038,124.2621,,,,
,4.733333,128.265,,,,
,-26.14054,154.0631,,,,
,-8.769395,151.2978,,,,
,1.348005,104.3977,,,,
,10.8995,111.483,,,,
,-22.47109,154.1124,,,,
,-1.798333,145.5783,,,,
,-27.24255,154.2248,,,,
,-2.5,144.5417,,,,
,2.695583,105.1296,,,,
,20.22745,120.4278,,,,
,10.26333,143.1333,,,,
,-19.90054,118.4814,,,,
,5.551667,128.3033,,,,
,-13.51229,153.3136,,,,
,-2.320045,152.9706,,,,
,9.667437,150.1595,,,,
,-20.91794,154.7832,,,,
,-17.38058,153.8215,,,,
,9.816072,141.2655,,,,
,2.448142,105.0427,,,,
,20.7124,120.9894,,,,
,-20.73574,149.9918,,,,
,-4.734788,147.1208,,,,
,-27.6428,154.6664,,,,
,-24.64841,154.6746,,,,
,2.666983,105.0646,,,,
,16.47371,113.3234,,,,
,7.474835,143.3047,,,,
,-28.7592,154.0859,,,,
,5.604525,80.43261,,,,
,5.986308,90.75168,,,,
,-31.55909,-7.573712,,,,
,-22.34951,153.1339,,,,
,-19.3308,153.5466,,,,
,-26.37213,154.1793,,,,
,-3.010632,145.6674,,,,
,-2.415098,152.8597,,,,
,16.49043,148.0779,,,,
,-3.118517,154.0571,,,,
,-26.43188,153.992,,,,
,0.9961567,144.4951,,,,
,-19.62161,153.6512,,,,
,-11.13833,152.1233,,,,
,-2.45444,153.9316,,,,
,17.72893,147.6305,,,,
,-0.04,119.115,,,,
,-2.442452,152.6506,,,,
,4.572176,148.5668,,,,
,6.041028,126.1711,,,,
,13.12263,129.4701,,,,
,-23.93707,152.0233,,,,
,2.52243,141.6851,,,,
,-20.02022,117.5854,,,,
,4.256888,127.8484,,,,
,6.250795,126.6039,,,,
,8.578272,127.4211,,,,
,-19.2435,153.6,,,,
,-11.21416,152.116,,,,
,-34.24938,27.58728,,,,
,-32.28764,40.06279,,,,
,-19.21306,153.587,,,,
,-12.17271,152.2796,,,,
,-26.40229,153.9832,,,,
,-23.86468,154.0657,,,,
,-3.787422,114.4289,,,,
,1.716497,120.0606,,,,
,-26.6413,153.9603,,,,
,-4.081422,125.7155,,,,
,-2.526667,126.245,,,,
,6.261017,95.30354,,,,
,5.7896,97.01152,,,,
,-3.986283,115.527,,,,
,-4.01,117.125,,,,
,4.015,143.9617,,,,
,1.789122,102.4681,,,,
,1.673333,102.725,,,,
,5.225,141.46,,,,
,-23.02443,152.1787,,,,
,-9.45472,151.5211,,,,
,-32.94873,151.903,,,,
,2.406493,104.9185,,,,
,12.07167,112.92,,,,
,8.779683,141.6342,,,,
,-7.502783,116.4414,,,,
,-4.63655,117.8434,,,,
,-19.30995,56.67632,,,,
,-11.00292,69.46765,,,,
,-6.490088,116.627,,,,
,-2.054117,118.7521,,,,
,10.2278,102.2451,,,,
,14.50047,114.5181,,,,
,-32.94596,152.0158,,,,
,-3.742638,114.4351,,,,
,5.84843,126.2627,,,,
,-19.06252,147.378,,,,
,-9.767502,151.6795,,,,
,-25.41206,154.0069,,,,
,-21.995,154.1117,,,,
,-27.636,153.8573,,,,
,-34.92683,18.76455,,,,
,5.911445,80.18867,,,,
,5.90986,80.18988,,,,
,10.33363,107.0516,,,,
,7.931667,108.8167,,,,
,2.550085,105.1298,,,,
,17.12513,117.9995,,,,
,19.94143,107.6374,,,,
,7.82,110.5017,,,,
,-20.3366,116.5014,,,,
,4.75,114.4367,,,,
,4.75,114.4367,,,,
,-3.726263,114.4795,,,,
,6.96281,-80.41537,,,,
,8.086667,-93.94833,,,,
,20.51667,-135.8333,,,,
,3.91533,6.83931,,,,
,0.07833333,3.426667,,,,
,8.441994,-79.44952,,,,
,8.386973,-79.44923,,,,
,27.26021,-134.9266,,,,
,35.56055,-157.681,,,,
,7.215392,-82.89644,,,,
,10.15873,-91.23575,,,,
,46.40588,-129.4606,,,,
,53.45167,-178.995,,,,
,31.42971,-129.7937,,,,
,34.01249,-150.8183,,,,
,28.53831,-134.2408,,,,
,31.9718,-141.982,,,,
,34.71218,-131.2473,,,,
,43.85825,-168.4528,,,,
,7.593842,-83.11794,,,,
,16.24758,-100.4123,,,,
,8.133333,-79.45,,,,
,13.54833,-101.13,,,,
,31.02667,-168.9817,,,,
,24.76634,-152.6019,,,,
,8.000618,-79.45506,,,,
,14.81408,-98.99372,,,,
,33.92037,-128.6129,,,,
,43.39,-157.6433,,,,
,27.5389,-128.9767,,,,
,32.39245,-163.2389,,,,
,65.82099,-169.4766,,,,
,22.14074,-110.1211,,,,
,48.48969,-126.949,,,,
,48.12673,-130.6763,,,,
,28.50381,-130.718,,,,
,32.19687,-144.2725,,,,
,48.51478,-126.5259,,,,
,48.51103,-129.6267,,,,
,34.66005,-130.1615,,,,
,40.84477,-146.7768,,,,
,7.689528,-83.14766,,,,
,20.09269,-110.6205,,,,
,48.50263,-126.8607,,,,
,50.83448,-139.7158,,,,
,38.19057,-126.4617,,,,
,45.19691,-147.8876,,,,
,54.51783,-133.4213,,,,
,54.60567,-148.2818,,,,
,28.12163,-119.3751,,,,
,28.14523,-119.4129,,,,
,13.77683,-25.007,,,,
,13.30021,-24.7167,,,,
,8.148334,-79.45,,,,
,8.01,-83.89833,,,,
,35.7343,-130.7579,,,,
,44.49086,-159.321,,,,
,39.7976,-176.5572,,,,
,30.53921,-127.6295,,,,
,33.56576,-133.7566,,,,
,1.161667,-22.91333,,,,
,47.79829,-126.6869,,,,
,54.125,-171.3967,,,,
,-11.62278,-78.1058,,,,
,4.67485,-93.06608,,,,
,9.114794,-79.7833,,,,
,-2.621443,-38.4785,,,,
,-4.148863,-36.07138,,,,
,33.74967,-118.2089,,,,
,33.73577,-118.0922,,,,
,55.94407,-4.73083,,,,
,6.96281,-80.41537,,,,
,8.086667,-93.94833,,,,
,3.91533,6.83931,,,,
,0.07833333,3.426667,,,,
,8.441994,-79.44952,,,,
,8.386973,-79.44923,,,,
,7.215392,-82.89644,,,,
,10.15873,-91.23575,,,,
,7.593842,-83.11794,,,,
,16.24758,-100.4123,,,,
,8.133333,-79.45,,,,
,13.54833,-101.13,,,,
,8.000618,-79.45506,,,,
,14.81408,-98.99372,,,,
,7.689528,-83.14766,,,,
,20.09269,-110.6205,,,,
,-31.55909,-7.573712,,,,
,8.148334,-79.45,,,,
,8.01,-83.89833,,,,
,1.161667,-22.91333,,,,
,9.114794,-79.7833,,,,
,-11.62278,-78.1058,,,,
,4.67485,-93.06608,,,,
,-2.621443,-38.4785,,,,
,-4.148863,-36.07138,,,,
,-20.93459,-38.65017,,,,
,-23.16927,-32.80452,,,,
,-36.70892,-72.98265,,,,
